episode,prefix,completion,valid,reward,grammar_reward,tag_reward,axis_reward,noun_tag_dist,verb_tag_dist,adj_tag_dist,loss,baseline
159,PHONE HEAR SHARP ASHAMED WOMAN FALL,GUARD DEBT CHOICE CLOCK CALM DEBT TIME HEAR BIRD ASHAMED SHARP GUARD WANT GUARD,0,1.1575,1.0000,0.5000,0.0377,0.7000,0.6000,0.2000,-0.9155,1.2093
160,CROWD SEE KEY FORGET CHAOTIC ISOLATED,OUTCAST DEBT WARN,0,1.2685,1.0000,0.7778,0.1757,1.0000,1.0000,0.3333,1.3293,1.2123
161,INSECT HEAR LIE SPREAD,REBELLIOUS EAT TRUST FIRE BREAK FOREST SEE CROWD MOVE RULE FALL CARRY IMAGINE FOREST CONNECTED,0,1.2842,1.0000,0.8727,0.1119,0.8000,0.8182,1.0000,0.8262,1.2159
162,MOUNTAIN,COMPUTER ROAD SECRET STRONG ISOLATED CLEAN POISON SMALL LEADER BUILD BIG DEBT ROBOT SEE,0,1.3265,1.0000,0.9722,0.1741,0.9167,1.0000,1.0000,0.4899,1.2214
163,CROWD BURN,HEAR DIRTY DRONE BIG PHONE CORRUPTED CHANCE DORMANT VAST COMPLEX ASK,0,1.3044,1.0000,1.0000,0.0218,1.0000,1.0000,1.0000,0.6204,1.2256
164,MARKET,CLEAN BURN THINK WOLF IMAGINE ORDERED ASK GUARD SIMPLE CAT FAMOUS CAT FALL SHARP SHARP,0,1.3306,1.0000,1.0000,0.1530,1.0000,1.0000,1.0000,0.4599,1.2308
165,CORRUPTED ENGINE,GROW CAR POISON,0,1.3136,1.0000,0.9333,0.1682,0.8000,1.0000,1.0000,0.7479,1.2350
166,ELDER HELP SLOW ANGRY WOLF WARN,SOLDIER SIMPLE ROBOT MAP MOVE BUILD ENCRYPTED,0,1.2694,1.0000,0.8381,0.0898,0.7143,1.0000,0.8000,0.6797,1.2367
167,SIMPLE BORDER GROW,CAT OUTCAST GUARD FALL ELDER ASHAMED,0,1.2720,1.0000,0.8056,0.1515,1.0000,0.6667,0.7500,0.3293,1.2384
168,CLEAN POISON BURN,DIRTY STRONG SOLDIER COMPUTE,0,1.2546,1.0000,0.7778,0.1063,1.0000,1.0000,0.3333,0.1625,1.2392
169,SECRET BORDER GROW,SOLDIER BURN HOME,0,1.2642,1.0000,0.8222,0.0877,0.8000,0.6667,1.0000,0.2445,1.2405
170,FREE INSECT HEAR TIME HEAR ROBOT,ANGRY RULE,0,1.3031,1.0000,0.9524,0.0869,0.8571,1.0000,1.0000,1.2073,1.2436
171,VAST FOOD,MOVE STRONG,0,1.3200,1.0000,1.0000,0.1000,1.0000,1.0000,1.0000,0.6009,1.2474
172,WOMAN WARN CROWD TRADE PROUD TRAPPED,STRANGER,1,0.2313,0.0000,0.6667,0.1565,0.0000,1.0000,1.0000,-20.9076,1.1966
173,SHARP CHILD KNOW SHARP BROKEN GUARD,CAT,0,1.2727,1.0000,0.8889,0.0303,0.6667,1.0000,1.0000,1.7094,1.2004
174,SYSTEM,FALL SEE KEY CLEAN ALGORITHM SOLDIER GENERATE BROKEN,0,1.3113,1.0000,0.9524,0.1281,0.8571,1.0000,1.0000,0.4435,1.2060
175,WOMAN FOLLOW DEBT ATTACK KEY TRADE,,0,1.2000,1.0000,0.6667,0.0000,1.0000,1.0000,0.0000,-0.1336,1.2057
176,CLOCK ENCODE ISOLATED TRUSTED BORDER HEAR,FREE DULL CAR POISON DORMANT COMPUTE SEE ELDER PATTERN HELP DEAD,0,1.2281,1.0000,0.7429,0.0261,0.8000,0.5714,0.8571,0.3218,1.2068
177,MAN THINK PROUD TRAPPED WOMAN BURN,DEBT COMPLEX FREE GROW,0,1.2481,1.0000,0.7333,0.1406,1.0000,0.8000,0.4000,0.8064,1.2089
178,STRANGER FALL,POWER CHOOSE ANGRY WEAK PATTERN,0,1.3669,1.0000,1.0000,0.3344,1.0000,1.0000,1.0000,1.0450,1.2168
179,SOLDIER SEE LEADER BUILD PHONE FALL,,1,0.2000,0.0000,0.6667,0.0000,1.0000,1.0000,0.0000,-20.8993,1.1659
180,POISON GROW,COMPUTER ANGRY SEE SIMPLE KEY PLAN CHOICE WOLF COMPUTER GENERATE WEAPON,0,1.2986,1.0000,0.9583,0.0557,0.8750,1.0000,1.0000,0.8968,1.1726
181,CAMERA HEAR REBELLIOUS ORDERED,ENGINE SAD BIRD SIGNAL CAT SMALL WOOD MOVE MAN SOLDIER CHOICE BURN BUILD FOOD HEAR,0,1.2626,1.0000,0.8611,0.0213,0.9167,0.6667,1.0000,1.1308,1.1771
182,METAL BURN,,1,0.2000,0.0000,0.6667,0.0000,1.0000,1.0000,0.0000,-5.3281,1.1282
183,MARKET,WATER ENCODE,0,1.2424,1.0000,0.6667,0.2121,1.0000,1.0000,0.0000,0.4612,1.1339
184,BOOK FALL,,1,0.2000,0.0000,0.6667,0.0000,1.0000,1.0000,0.0000,-5.3058,1.0872
185,ISOLATED INSECT,CORRUPTED CLEAN ANGRY ELDER MOVE STRONG LEADER DORMANT FAMOUS DOG COMPLEX SMALL CAR SEE OBEDIENT,0,1.3094,1.0000,0.8061,0.3380,0.6000,1.0000,0.8182,1.5634,1.0983
186,MOUNTAIN,CLEAN DIRTY DENSE RUN,0,1.3081,1.0000,1.0000,0.0406,1.0000,1.0000,1.0000,0.8389,1.1088
187,ROOM,MOVE MAN ROBOT HEAR CLEAN BUILD INSECT CHOOSE MARKET SEE WARN MOVE ROBOT BRIDGE,0,1.2994,1.0000,0.9167,0.1221,0.7500,1.0000,1.0000,0.7927,1.1184
188,WEAK WOOD,PHONE,0,1.2610,1.0000,0.6667,0.3048,1.0000,0.0000,1.0000,1.1058,1.1255
189,ROOM,CAT CHAOTIC SIMPLE SHARP GUARD TIME LEADER DUST,0,1.2162,1.0000,0.6667,0.0809,1.0000,0.0000,1.0000,0.3741,1.1300
190,HAPPY STRANGER HELP ELDER SEE ENCRYPTED,CAR WATER SEE ATTACK SEED ALGORITHM SHARP BIG CHOOSE TALK ELDER,0,1.2381,1.0000,0.7831,0.0161,0.7778,0.5714,1.0000,2.4813,1.1354
191,BROKEN CROWD,STONE POISON SPREAD CLEAN MOVE DEBT,0,1.3255,1.0000,1.0000,0.1274,1.0000,1.0000,1.0000,1.4642,1.1449
192,CLEAN METAL FALL,CAT SEE UPDATE,0,1.3200,1.0000,1.0000,0.1001,1.0000,1.0000,1.0000,1.6619,1.1537
193,MAP FALL,DULL INSECT,0,1.3340,1.0000,1.0000,0.1701,1.0000,1.0000,1.0000,1.0686,1.1627
194,COMPLEX PATTERN SPREAD,FALL MAP CLOCK CHANCE FAIL FREE MOUNTAIN WOLF,0,1.3008,1.0000,0.9030,0.1493,0.9091,0.8000,1.0000,1.4496,1.1696
195,COMPLEX WEAPON FAIL,SPREAD FAIL COMPUTER MOVE HOME THINK DUST LANGUAGE WANT TOOL GENERATE CAT GROW,0,1.2762,1.0000,0.8667,0.0808,0.8000,0.8000,1.0000,1.2327,1.1749
196,BROKEN FOOD,BETRAY BREAK CONNECTED ANGRY BREAK ISOLATED ENGINE CROWD CHOICE ROAD,0,1.3695,1.0000,1.0000,0.3476,1.0000,1.0000,1.0000,1.4372,1.1847
197,FOOD BURN,,1,0.2000,0.0000,0.6667,0.0000,1.0000,1.0000,0.0000,-4.8725,1.1354
198,VAST WATER,UPDATE ELDER KNOW STRONG,0,1.3498,1.0000,1.0000,0.2488,1.0000,1.0000,1.0000,1.9561,1.1461
199,SAD LEADER SEE AUTOMATED,VAST THINK,0,1.2713,1.0000,0.8889,0.0231,1.0000,0.6667,1.0000,1.7740,1.1524
200,GUARD BURN,CAT CONNECTED DENSE FALL,0,1.2399,1.0000,0.7778,0.0329,0.6667,0.6667,1.0000,0.5677,1.1568
201,ROAD,BRIDGE OPTIMAL MOVE CHOOSE FALL DIRTY DRONE MOVE KNOW TOOL FAMOUS BIG SEED OBEDIENT CAT,0,1.3018,1.0000,0.9630,0.0647,0.8889,1.0000,1.0000,0.8511,1.1640
202,ANGRY,ROBOT GROW,0,1.3790,1.0000,1.0000,0.3950,1.0000,1.0000,1.0000,1.0673,1.1748
203,STONE FALL,FAMOUS COMPUTE ENCODE OPTIMAL TIME CHAOTIC PATTERN ANGRY BIG LIE MOVE WANT WARN MEMORY,0,1.3606,1.0000,0.9667,0.3528,1.0000,0.9000,1.0000,1.0141,1.1841
204,SAD WOLF FOLLOW SIGNAL FALL,MOUNTAIN SEE COMPUTER,0,1.3059,1.0000,1.0000,0.0293,1.0000,1.0000,1.0000,2.1215,1.1902
205,MARKET,FALL SLOW BURN ISOLATED RULE MOVE TRAPPED BIG HEAVY STRANGER GUARD BETRAY,0,1.3444,1.0000,1.0000,0.2219,1.0000,1.0000,1.0000,0.5851,1.1979
206,GUARD HEAR COMPLEX FREE PLAN FALL,HORSE HORSE UPDATE WOLF LIE SLOW COMPUTER DULL OUTCAST HAPPY,0,1.2645,1.0000,0.8750,0.0101,0.7500,1.0000,0.8750,1.3162,1.2012
207,DEBT GROW,WOMAN MOVE SAD TRUTH DEBT OPTIMAL BORDER,0,1.2370,1.0000,0.7778,0.0183,0.6667,0.6667,1.0000,0.1949,1.2030
208,POISON BURN,CAT MOUNTAIN MEMORY FAMOUS COMPLEX SECRET,0,1.3096,1.0000,1.0000,0.0480,1.0000,1.0000,1.0000,0.6915,1.2083
209,HOME,CHAOTIC GROW,0,1.3937,1.0000,1.0000,0.4685,1.0000,1.0000,1.0000,0.8597,1.2176
210,SAD CROWD FALL,KEY CHILD HORSE UPDATE OBEDIENT,0,1.2670,1.0000,0.8667,0.0351,0.6000,1.0000,1.0000,0.4183,1.2201
211,OBEDIENT STRANGER BUILD SLOW INSECT SPREAD,SMALL CHOICE GENERATE,0,1.2922,1.0000,0.8333,0.2108,1.0000,0.5000,1.0000,1.5479,1.2237
212,ROBOT BREAK TRAPPED ISOLATED CROWD COMPUTE,HEAVY BROKEN ANGRY SHARP WOLF GENERATE WOOD,0,1.2515,1.0000,0.8190,0.0287,0.8571,0.8000,0.8000,0.4398,1.2251
213,SEED GROW,PATTERN DRONE HEAR,0,1.2139,1.0000,0.6667,0.0693,1.0000,1.0000,0.0000,-0.0704,1.2245
214,DEBT GROW,FAST TRUSTED METAL FALL SPREAD,0,1.2927,1.0000,0.9333,0.0633,1.0000,0.8000,1.0000,0.3680,1.2279
215,STRANGER FORGET ISOLATED VAST BORDER FALL,MAN BURN ROOM CROWD CAR,0,1.2420,1.0000,0.7905,0.0245,0.5714,0.8000,1.0000,0.2076,1.2286
216,ELDER TRUST KEY BURN,,1,0.2000,0.0000,0.6667,0.0000,1.0000,1.0000,0.0000,-15.8969,1.1772
217,CAMERA UPDATE BROKEN ORDERED DRONE HEAR,SMALL CHILD UPDATE SOLDIER SPREAD INSECT DENSE COMPLEX CLEAN HORSE SEE MAN MOVE CAMERA CHOICE,0,1.2044,1.0000,0.6429,0.0578,0.7500,0.4286,0.7500,0.3786,1.1785
218,DENSE STRANGER,FALL CHANCE UPDATE CONNECTED HAPPY FAST COMPUTER MOVE COMPUTER FOLLOW DIRTY WOOD SECRET DORMANT CALM,0,1.3441,1.0000,1.0000,0.2205,1.0000,1.0000,1.0000,1.4457,1.1868
219,HAPPY CROWD,CLOCK VAST MEMORY FALL FOLLOW LEADER BRIDGE,0,1.2814,1.0000,0.9167,0.0318,0.7500,1.0000,1.0000,0.6628,1.1915
220,WOOD FALL,COMPUTER CAR ELDER,0,1.2423,1.0000,0.6667,0.2113,1.0000,1.0000,0.0000,0.2500,1.1941
221,BRIDGE,BREAK METAL,0,1.2328,1.0000,0.6667,0.1641,1.0000,1.0000,0.0000,0.1772,1.1960
222,ROBOT BUILD ORDERED FOOD ENCODE AUTOMATED,WOMAN,0,1.3333,1.0000,1.0000,0.1667,1.0000,1.0000,1.0000,2.7254,1.2029
223,ISOLATED MARKET,VAST STONE,0,1.2451,1.0000,0.6667,0.2256,1.0000,0.0000,1.0000,0.2653,1.2050
224,SEED MOVE TOOL BURN,SIMPLE SLOW SIMPLE MOUNTAIN COMPUTER BRIDGE ATTACK FAMOUS BUILD GUARD FORGET CHAOTIC FEAR ENGINE GUARD,0,1.2937,1.0000,0.9306,0.0728,0.9167,0.8750,1.0000,1.0596,1.2094
225,DENSE CROWD,ROBOT STRANGER HOME FOREST MOVE HORSE SENSOR DIRTY HEAVY SPREAD FALL,0,1.2389,1.0000,0.7593,0.0557,0.7778,1.0000,0.5000,0.2667,1.2109
226,METAL FALL,BUILD ASK LEADER CHILD CLEAN GROW,0,1.3224,1.0000,0.9444,0.1953,1.0000,0.8333,1.0000,0.5866,1.2165
227,ISOLATED MAN MOVE KEY FALL,GUARD HELP STONE HAPPY,0,1.2497,1.0000,0.8000,0.0485,0.4000,1.0000,1.0000,0.5332,1.2181
228,SHARP CHILD FALL,ELDER MOVE MAN,0,1.1796,1.0000,0.5556,0.0649,0.0000,0.6667,1.0000,-0.4017,1.2162
229,REBELLIOUS STRANGER,SPREAD MOVE FIRE UPDATE,0,1.3758,1.0000,1.0000,0.3791,1.0000,1.0000,1.0000,0.8720,1.2242
230,ENGINE UPDATE CHAOTIC ORDERED MEMORY ENCODE,,0,1.3000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,1.2522,1.2280
231,SAD ELDER SPREAD,TRUSTED GUARD BURN UPDATE FAIL OBEDIENT SIMPLE ENGINE,0,1.2289,1.0000,0.7302,0.0491,0.5000,0.8333,0.8571,0.0093,1.2280
232,SHARP FIRE BURN,FALL SHARP INSECT FEAR FOLLOW,0,1.1979,1.0000,0.6000,0.0893,1.0000,0.8000,0.0000,-0.3455,1.2265
233,STRANGER BURN,FEAR NETWORK KEY WOMAN POWER,0,1.2167,1.0000,0.5833,0.2083,0.7500,1.0000,0.0000,-0.0634,1.2260
234,INSECT HEAR BOOK GROW,WOMAN WOOD ANGRY SENSOR BROKEN RULE FOLLOW SHARP BIG SAD DEAD KEY TRUST POISON MOVE,0,1.2575,1.0000,0.8561,0.0036,0.8182,0.7500,1.0000,0.3494,1.2276
235,MAP FAIL,WOLF HORSE BROKEN REBELLIOUS ENCRYPTED,0,1.3751,1.0000,1.0000,0.3756,1.0000,1.0000,1.0000,0.9205,1.2350
236,WOOD FALL,FALL BIRD HEAVY ELDER INSECT BURN WOMAN,0,1.2523,1.0000,0.7778,0.0947,1.0000,0.3333,1.0000,0.0842,1.2358
237,REBELLIOUS WOLF,COMPUTER ATTACK ROAD,0,1.3303,1.0000,1.0000,0.1514,1.0000,1.0000,1.0000,0.5583,1.2406
238,ROOM,ROOM MAN DIRTY ENCRYPTED HEAR CLOCK COMPUTE KEY SOLDIER CORRUPTED SIMPLE ENGINE,0,1.2988,1.0000,0.9048,0.1370,0.7143,1.0000,1.0000,0.2349,1.2435
239,CITY,CROWD REBELLIOUS OUTCAST BIRD OUTCAST CLEAN FIRE FALL SEE SIGNAL CLOCK SPREAD CALM POISON SPREAD,0,1.3252,1.0000,1.0000,0.1261,1.0000,1.0000,1.0000,0.4054,1.2476
240,BROKEN CAMERA,FALL,0,1.3225,1.0000,1.0000,0.1127,1.0000,1.0000,1.0000,0.5524,1.2513
241,ROBOT,SEED ENCODE FOLLOW DEAD,0,1.3205,1.0000,1.0000,0.1023,1.0000,1.0000,1.0000,0.2899,1.2548
242,POWER GROW,,1,0.2000,0.0000,0.6667,0.0000,1.0000,1.0000,0.0000,-6.5965,1.2020
243,LANGUAGE GROW,HEAVY GUARD WOMAN SLOW ERROR SPREAD CLEAN SAD DENSE SENSOR COMPUTER,0,1.2949,1.0000,0.9524,0.0459,0.8571,1.0000,1.0000,0.5606,1.2067
244,DOG MOVE CHAOTIC ACTIVE PHONE WANT,STRANGER STRANGER SPREAD,0,1.2830,1.0000,0.9333,0.0149,0.8000,1.0000,1.0000,1.5496,1.2105
245,WEAK STRANGER FALL,,1,0.3000,0.0000,1.0000,0.0000,1.0000,1.0000,1.0000,-8.2035,1.1650
246,CAMERA FALL,BOOK HEAR DULL REBELLIOUS UPDATE TRUTH ENGINE BETRAY STONE,0,1.2970,1.0000,0.9583,0.0477,0.8750,1.0000,1.0000,0.7787,1.1716
247,STRONG LEADER,SLOW CLOCK PATTERN HEAR WOLF,0,1.2653,1.0000,0.8413,0.0647,0.8571,1.0000,0.6667,0.9057,1.1763
248,CROWD CARRY BROKEN AUTOMATED ENGINE RUN,GUARD BURN BIG BIRD,0,1.2352,1.0000,0.7833,0.0011,0.6000,0.7500,1.0000,1.0063,1.1792
249,BIRD MOVE ORDERED CAMERA SEE TRUSTED,BOOK ANGRY SECRET BURN,0,1.2800,1.0000,0.8667,0.1000,1.0000,0.8000,0.8000,2.3294,1.1842
250,CLOCK FAIL,BURN,0,1.2440,1.0000,0.6667,0.2199,1.0000,1.0000,0.0000,0.4795,1.1872
251,LAW SPREAD,HEAR ACTIVE COMPUTER SIMPLE ACTIVE ENGINE,0,1.3379,1.0000,1.0000,0.1894,1.0000,1.0000,1.0000,0.9358,1.1948
252,PRISON,BORDER GUARD CITY KEY GENERATE ALGORITHM BUILD WATER FALL MOVE ANGRY COMPUTER BREAK CHILD HELP,0,1.2986,1.0000,0.9333,0.0930,0.8000,1.0000,1.0000,0.6488,1.2000
253,HORSE SEE MARKET FORGET SIGNAL ATTACK,ELDER SEE CLEAN CHOOSE PROUD ORDERED SOLDIER WANT KEY DULL GENERATE TOOL CLOCK PATTERN WEAPON,0,1.2624,1.0000,0.8653,0.0138,0.8182,0.7778,1.0000,1.3960,1.2031
254,ERROR SPREAD,LEADER FAIL,0,1.1854,1.0000,0.5556,0.0935,1.0000,0.6667,0.0000,-0.1298,1.2022
255,TIME GROW,,1,0.2000,0.0000,0.6667,0.0000,1.0000,1.0000,0.0000,-5.6505,1.1521
256,PHONE MOVE,FREE CONNECTED COMPUTER WOOD BUILD BRIDGE FREE COMPLEX DOG,0,1.2441,1.0000,0.8056,0.0121,0.7500,0.6667,1.0000,0.5816,1.1567
257,METAL FALL,VAST CLEAN,0,1.3333,1.0000,1.0000,0.1667,1.0000,1.0000,1.0000,0.8868,1.1655
258,CAT WANT TIME HEAR DOG CARRY,ENCRYPTED FALL POISON,0,1.3109,1.0000,0.9444,0.1376,1.0000,0.8333,1.0000,3.0598,1.1728
259,DEBT GROW,CAR,0,1.2132,1.0000,0.6667,0.0661,1.0000,1.0000,0.0000,0.2218,1.1748
260,FOOD BURN,MEMORY INSECT COMPLEX FALL BIRD SPREAD,0,1.3038,1.0000,0.9333,0.1191,1.0000,0.8000,1.0000,0.6961,1.1813
261,STONE BURN,ACTIVE CROWD,0,1.3430,1.0000,1.0000,0.2148,1.0000,1.0000,1.0000,0.9295,1.1893
262,DEBT,HEAR KNOW REBELLIOUS,0,1.3787,1.0000,1.0000,0.3933,1.0000,1.0000,1.0000,0.8841,1.1988
263,WEAK DOG MOVE STONE HEAR ALGORITHM,SEE MOUNTAIN BUILD WEAK CAMERA HEAVY BIRD,0,1.1716,1.0000,0.5667,0.0080,0.8000,0.4000,0.5000,-0.5747,1.1974
264,VAST LIE,,0,1.2000,1.0000,0.6667,0.0000,1.0000,0.0000,1.0000,0.0196,1.1976
265,GUARD GROW,KNOW HEAVY TRUSTED ATTACK WOLF,0,1.2765,1.0000,0.8889,0.0489,0.6667,1.0000,1.0000,0.5519,1.2015
266,STRANGER FALL,,1,0.2000,0.0000,0.6667,0.0000,1.0000,1.0000,0.0000,-6.3832,1.1514
267,MEMORY GROW,GENERATE MEMORY,0,1.1133,1.0000,0.3333,0.0663,0.0000,1.0000,0.0000,-0.2233,1.1495
268,CORRUPTED SOLDIER,HEAR CAT ENCODE,0,1.3053,1.0000,0.8889,0.1933,0.6667,1.0000,1.0000,1.4426,1.1573
269,HOME,ENGINE MOVE ACTIVE HELP VAST ENCRYPTED TALK,0,1.3297,1.0000,1.0000,0.1483,1.0000,1.0000,1.0000,0.7944,1.1659
270,ASHAMED,OBEDIENT SEE TRUSTED TOOL SEE FAMOUS TRUSTED GUARD TRUSTED ELDER INSECT FALL HEAR WARN FALL,0,1.4699,1.0000,1.0000,0.8493,1.0000,1.0000,1.0000,1.2629,1.1811
271,TRUTH SPREAD,VAST SPREAD,0,1.2089,1.0000,0.6667,0.0445,1.0000,0.0000,1.0000,0.1867,1.1825
272,PHONE HEAR AUTOMATED TIME MOVE OUTCAST,DEAD MEMORY CLOCK,0,1.3017,1.0000,0.8889,0.1752,0.6667,1.0000,1.0000,2.2125,1.1885
273,MEMORY,CAMERA NETWORK HOME FREE,0,1.2168,1.0000,0.6667,0.0841,1.0000,0.0000,1.0000,0.1317,1.1899
274,AUTOMATED LANGUAGE,FALL SMALL DORMANT HORSE GUARD SENSOR FAMOUS HORSE IMAGINE ENGINE MOVE,0,1.3390,1.0000,0.9524,0.2663,1.0000,1.0000,0.8571,1.1149,1.1974
275,ROOM,TIME DIRTY FALL,0,1.3147,1.0000,1.0000,0.0736,1.0000,1.0000,1.0000,0.4652,1.2032
276,DEBT SPREAD,SENSOR,0,1.2429,1.0000,0.6667,0.2145,1.0000,1.0000,0.0000,0.2037,1.2052
277,GUARD HEAR WOOD HEAR BROKEN OUTCAST,SOLDIER CARRY BORDER SIMPLE WEAK CORRUPTED MEMORY,0,1.2788,1.0000,0.8492,0.1202,0.7143,1.0000,0.8333,1.4533,1.2089
278,CHILD ATTACK CALM MAN HELP STRONG,UPDATE CHILD MOVE ASHAMED,0,1.2024,1.0000,0.5833,0.1370,0.0000,1.0000,0.7500,-0.1586,1.2086
279,OBEDIENT MAN ATTACK SMALL DENSE TOOL,NETWORK,0,1.3209,1.0000,0.9333,0.2047,0.8000,1.0000,1.0000,2.5779,1.2142
280,SYSTEM GROW,SPREAD MOVE LEADER MOVE PROUD OPTIMAL FALL CARRY LIE,0,1.2931,1.0000,0.8778,0.1489,0.8000,0.8333,1.0000,0.4409,1.2181
281,METAL FALL,SPREAD BREAK VAST ENCRYPTED HELP CONNECTED EAT KEY,0,1.2835,1.0000,0.8472,0.1468,0.6667,0.8750,1.0000,0.3372,1.2214
282,CAR MOVE ENGINE HEAR ASHAMED AUTOMATED,CHOICE MOVE SOLDIER SAD,0,1.2168,1.0000,0.6667,0.0840,1.0000,0.5000,0.5000,-0.0862,1.2212
283,DOG BURN,SYSTEM HEAR DUST DRONE BURN UPDATE CITY ROAD SENSOR MAP GROW FALL FAST DIRTY IDENTITY,0,1.2952,1.0000,0.9167,0.1011,1.0000,0.7500,1.0000,0.5388,1.2249
284,DORMANT INSECT,TALK MOVE CHAOTIC RIVER ELDER,0,1.3249,1.0000,0.9333,0.2243,0.8000,1.0000,1.0000,0.8484,1.2299
285,PHONE MOVE OUTCAST BROKEN LEADER HEAR,BIG DENSE DENSE COMPLEX BREAK BROKEN LEADER ENCODE ELDER FAIL FALL CHILD LEADER RIVER LEADER,0,1.2347,1.0000,0.7778,0.0068,0.6667,0.8889,0.7778,0.0650,1.2301
286,TIME FAIL,BURN CAT ELDER VAST ROBOT TRUTH PLAN STRONG SLOW HEAR BOOK HAPPY AUTOMATED DULL IMAGINE,0,1.3336,1.0000,0.9697,0.2136,0.9091,1.0000,1.0000,0.5717,1.2353
287,AUTOMATED PHONE,RUN ELDER OPTIMAL SPREAD STRONG HEAR WEAK ASHAMED ELDER ALGORITHM WANT ANGRY SEE HOME SPREAD,0,1.2699,1.0000,0.8667,0.0493,1.0000,1.0000,0.6000,0.2356,1.2370
288,HORSE FOLLOW CHAOTIC ORDERED DRONE FALL,CLOCK ATTACK SHARP ENCRYPTED BREAK ERROR HEAR TRUTH MEMORY BURN STRANGER,0,1.2187,1.0000,0.7093,0.0295,0.7778,0.7500,0.6000,-0.3781,1.2361
289,HAPPY MAN EAT CORRUPTED CLEAN KEY,CONNECTED SIMPLE CONNECTED SOLDIER HEAR INSECT CHILD BREAK CHAOTIC STRONG STRANGER MOVE DRONE RUN STRANGER,0,1.1736,1.0000,0.5635,0.0229,0.5000,0.8571,0.3333,-1.0281,1.2330
290,DEAD KEY,TRADE LEADER,0,1.4367,1.0000,1.0000,0.6835,1.0000,1.0000,1.0000,1.9744,1.2432
291,RIVER,OUTCAST,0,1.3307,1.0000,0.6667,0.6534,1.0000,0.0000,1.0000,0.5439,1.2475
292,TIME GROW,FAIL MOVE MOVE HELP OUTCAST SMALL IDENTITY,0,1.2583,1.0000,0.8413,0.0294,0.6667,0.8571,1.0000,0.0612,1.2481
293,MAP FALL,PLAN THINK,0,1.2259,1.0000,0.6667,0.1293,1.0000,1.0000,0.0000,-0.1343,1.2470
294,TIME FAIL,MOVE CAT ACTIVE,0,1.3753,1.0000,1.0000,0.3764,1.0000,1.0000,1.0000,0.6934,1.2534
295,SECRET MARKET,DENSE SEE DOG MEMORY UPDATE DOG BUILD ERROR GROW METAL,0,1.3185,1.0000,1.0000,0.0927,1.0000,1.0000,1.0000,0.5281,1.2566
296,LIE GROW,MAP TRADE SLOW ELDER UPDATE CAT STRANGER,0,1.3078,1.0000,1.0000,0.0390,1.0000,1.0000,1.0000,0.2606,1.2592
297,FREE CROWD SEE INSECT FALL,CORRUPTED SIMPLE SOLDIER MOVE CHILD HEAR FREE COMPLEX CHILD PLAN COMPLEX LIE DRONE KEY CHANCE,0,1.1825,1.0000,0.6000,0.0123,0.8000,0.4000,0.6000,-1.3658,1.2554
298,FAST DOG HELP BROKEN ANGRY LEADER,TRUSTED CHILD FALL ELDER FALL SIMPLE FEAR OPTIMAL BURN WOLF TRAPPED CAT GUARD SPREAD BURN,0,1.2158,1.0000,0.6889,0.0458,0.4000,1.0000,0.6667,-0.7015,1.2534
299,INSECT,RUN,0,1.2155,1.0000,0.6667,0.0774,1.0000,1.0000,0.0000,-0.1660,1.2515
300,ISOLATED ROOM,SOLDIER CAMERA,0,1.2566,1.0000,0.6667,0.2828,1.0000,0.0000,1.0000,0.0326,1.2517
301,SLOW ROBOT FAIL,RUN NETWORK,0,1.2859,1.0000,0.8889,0.0962,0.6667,1.0000,1.0000,0.3424,1.2534
302,MAN ATTACK SLOW OBEDIENT DOG CHOOSE,SIGNAL FALL FOLLOW KEY MOVE DORMANT ENGINE,0,1.2902,1.0000,0.8917,0.1137,1.0000,0.8750,0.8000,0.8052,1.2553
303,BRIDGE,TRUSTED WANT LAW FALL BURN KNOW TOOL BURN,0,1.3062,1.0000,1.0000,0.0309,1.0000,1.0000,1.0000,0.2273,1.2578
304,IDENTITY GROW,,1,0.2000,0.0000,0.6667,0.0000,1.0000,1.0000,0.0000,-5.9941,1.2049
305,ROOM,MOVE BRIDGE CAR TIME FREE,0,1.2992,1.0000,0.9524,0.0674,0.8571,1.0000,1.0000,0.3626,1.2097
306,DEBT SPREAD,FORGET HEAR ROBOT FAIL POISON,0,1.2126,1.0000,0.6111,0.1464,1.0000,0.8333,0.0000,0.0149,1.2098
307,BIRD FOLLOW SLOW SECRET LEADER FALL,SPREAD,0,1.3384,1.0000,1.0000,0.1921,1.0000,1.0000,1.0000,2.7378,1.2162
308,OUTCAST,SEE REBELLIOUS FALL WATER FALL,0,1.3910,1.0000,1.0000,0.4552,1.0000,1.0000,1.0000,0.7229,1.2250
309,OBEDIENT MAN HELP FREE WOLF CARRY,SPREAD SEE KNOW TRAPPED,0,1.2264,1.0000,0.6667,0.1321,1.0000,1.0000,0.0000,0.0289,1.2250
310,TIME FAIL,BUILD METAL,0,1.2759,1.0000,0.6667,0.3794,1.0000,1.0000,0.0000,0.2587,1.2276
311,KEY GROW,WEAPON CHILD SIGNAL BUILD OPTIMAL,0,1.2393,1.0000,0.7778,0.0297,0.6667,0.6667,1.0000,0.0763,1.2282
312,CHANCE GROW,GROW UPDATE FEAR LEADER,0,1.1396,1.0000,0.4333,0.0482,0.8000,0.5000,0.0000,-0.5753,1.2237
