episode,prefix,completion,valid,reward,grammar_reward,tag_reward,axis_reward,noun_tag_dist,verb_tag_dist,adj_tag_dist,loss,baseline
161,BIG POISON FALL,WEAK CAT HEAR DORMANT SIGNAL WEAPON LEADER HEAR ROBOT HEAR DENSE ROBOT,0,1.2912,1.0000,0.9153,0.0830,0.8889,1.0000,0.8571,1.9529,1.1042
162,SOLDIER MOVE STONE,SEE SPREAD CAR HEAR ISOLATED GUARD,0,1.2752,1.0000,0.8889,0.0427,0.6667,1.0000,1.0000,2.0107,1.1127
163,DORMANT WOLF BURN,WOMAN WOLF,0,1.2485,1.0000,0.7778,0.0757,0.3333,1.0000,1.0000,1.2452,1.1195
164,ROBOT ENCODE CHAOTIC ENCRYPTED DEBT BREAK,SMALL,0,1.4454,1.0000,1.0000,0.7269,1.0000,1.0000,1.0000,5.8703,1.1358
165,SIGNAL SPREAD,,1,0.2000,0.0000,0.6667,0.0000,1.0000,1.0000,0.0000,-5.3220,1.0890
166,TRAPPED GUARD HEAR VAST OBEDIENT,ISOLATED CONNECTED PLAN GROW SENSOR BUILD FAST SMALL OPTIMAL CROWD PRISON,0,1.2781,1.0000,0.8833,0.0653,0.7500,1.0000,0.9000,3.5406,1.0985
167,TIME GROW,BETRAY ENGINE POISON IMAGINE HELP OPTIMAL,0,1.3191,1.0000,1.0000,0.0957,1.0000,1.0000,1.0000,1.2723,1.1095
168,SYSTEM GROW,SPREAD WOOD SECRET,0,1.3125,1.0000,1.0000,0.0626,1.0000,1.0000,1.0000,1.0997,1.1197
169,DEAD FIRE,WANT WOMAN MEMORY GENERATE ATTACK HAPPY GROW EAT WANT BUILD WOMAN BETRAY HEAR SPREAD COMPLEX,0,1.4321,1.0000,1.0000,0.6607,1.0000,1.0000,1.0000,2.6720,1.1353
170,VAST ERROR GROW,ENCRYPTED,0,1.3333,1.0000,1.0000,0.1666,1.0000,1.0000,1.0000,2.0396,1.1452
171,ISOLATED PRISON,POWER WATER ROBOT MOVE SMALL SIGNAL,0,1.3223,1.0000,1.0000,0.1113,1.0000,1.0000,1.0000,1.4671,1.1540
172,WOLF FORGET ACTIVE DULL WOLF SEE,PATTERN HELP DEAD FOLLOW TALK,0,1.2553,1.0000,0.8333,0.0267,1.0000,1.0000,0.5000,2.1362,1.1591
173,COMPLEX CHANCE GROW,SPREAD,0,1.3197,1.0000,1.0000,0.0985,1.0000,1.0000,1.0000,1.4689,1.1671
174,SYSTEM FAIL,SMALL CONNECTED TOOL,0,1.3321,1.0000,1.0000,0.1603,1.0000,1.0000,1.0000,0.9656,1.1754
175,CLEAN WOOD BURN,BURN MAN ENCRYPTED LAW TRADE ANGRY ROBOT,0,1.2633,1.0000,0.7667,0.1663,1.0000,0.5000,0.8000,0.8032,1.1798
176,WOOD BURN,,1,0.2000,0.0000,0.6667,0.0000,1.0000,1.0000,0.0000,-4.6473,1.1308
177,DOG ATTACK ROAD SEE MAP EAT,SEE SHARP MEMORY FALL OBEDIENT HEAR ENCRYPTED,0,1.2745,1.0000,0.8571,0.0869,1.0000,0.5714,1.0000,3.0796,1.1380
178,DEAD POISON,SEED METAL FALL KEY,0,1.3428,1.0000,0.9333,0.3138,0.8000,1.0000,1.0000,1.6292,1.1482
179,ENGINE GENERATE CHANCE MOVE SOLDIER HEAR,DENSE CHANCE SPREAD MARKET DRONE HAPPY SEE SAD DRONE SPREAD,0,1.2298,1.0000,0.7460,0.0302,0.6667,0.5714,1.0000,1.4458,1.1523
180,TIME GROW,,1,0.2000,0.0000,0.6667,0.0000,1.0000,1.0000,0.0000,-5.0297,1.1047
181,SIMPLE SEED,FALL CARRY CARRY SHARP DRONE BUILD SMALL ACTIVE PHONE FALL SEED MAN SEED WOLF IDENTITY,0,1.3104,1.0000,0.9333,0.1522,0.8000,1.0000,1.0000,1.8171,1.1150
182,PRISON,DORMANT FREE MAN LEADER MOUNTAIN BIRD DORMANT ALGORITHM,0,1.2204,1.0000,0.6250,0.1647,0.8750,0.0000,1.0000,0.4562,1.1202
183,INSECT SPREAD,,1,0.2000,0.0000,0.6667,0.0000,1.0000,1.0000,0.0000,-5.4003,1.0742
184,SIGNAL SPREAD,,1,0.2000,0.0000,0.6667,0.0000,1.0000,1.0000,0.0000,-5.4846,1.0305
185,MARKET,ASK BETRAY,0,1.2373,1.0000,0.6667,0.1864,1.0000,1.0000,0.0000,1.0731,1.0409
186,NETWORK HEAR FIRE GROW,,1,0.2000,0.0000,0.6667,0.0000,1.0000,1.0000,0.0000,-9.2260,0.9988
187,ORDERED CLOCK UPDATE ORDERED SLOW DRONE,WOLF,0,1.3378,1.0000,1.0000,0.1890,1.0000,1.0000,1.0000,6.7141,1.0158
188,DIRTY PRISON,FAIL OPTIMAL ORDERED LAW ROBOT GROW SHARP TALK BREAK SLOW ACTIVE DULL CLEAN PROUD FEAR,0,1.2832,1.0000,0.9167,0.0410,1.0000,1.0000,0.7500,2.1421,1.0291
189,PRISON,CONNECTED KEY STRONG KEY,0,1.2122,1.0000,0.6667,0.0612,1.0000,0.0000,1.0000,0.7773,1.0383
190,DOG FORGET PLAN CARRY CLOCK HEAR,UPDATE RIVER OUTCAST FAIL,0,1.3479,1.0000,1.0000,0.2393,1.0000,1.0000,1.0000,6.4382,1.0538
191,BIRD MOVE DUST MOVE CAMERA FALL,SHARP THINK WOOD,0,1.2873,1.0000,0.9524,0.0080,0.8571,1.0000,1.0000,4.9782,1.0654
192,FOOD FALL,CROWD SEE COMPUTER,0,1.2223,1.0000,0.6667,0.1114,1.0000,1.0000,0.0000,0.9085,1.0733
193,WOMAN WANT CHAOTIC ACTIVE PHONE BETRAY,ENGINE FAIL CAMERA SPREAD BURN DULL WEAK DEAD,0,1.2736,1.0000,0.6667,0.3681,0.6000,1.0000,0.4000,4.5333,1.0833
194,PRISON,SPREAD ENGINE CLOCK CROWD FALL SEE CHAOTIC ANGRY DOG,0,1.3334,1.0000,1.0000,0.1672,1.0000,1.0000,1.0000,1.0271,1.0958
195,BROKEN DOG,,0,1.2000,1.0000,0.6667,0.0000,1.0000,0.0000,1.0000,0.8774,1.1010
196,DOG HEAR DOG RUN,,1,0.2000,0.0000,0.6667,0.0000,1.0000,1.0000,0.0000,-12.3369,1.0560
197,FOREST,BURN ENCODE CHOICE MAP CROWD,0,1.2222,1.0000,0.6667,0.1110,1.0000,1.0000,0.0000,0.7865,1.0643
198,PRISON,SMALL MOUNTAIN FALL CAR,0,1.3241,1.0000,0.9333,0.2203,0.8000,1.0000,1.0000,1.0298,1.0773
199,DORMANT NETWORK,FOREST POISON UPDATE BURN SPREAD HAPPY DRONE WATER WOMAN WEAK ASK FALL HAPPY BREAK UPDATE,0,1.3148,1.0000,0.9630,0.1296,0.8889,1.0000,1.0000,1.9189,1.0891
200,DEBT GROW,DUST VAST STRONG FALL FALL SEED,0,1.3144,1.0000,0.8889,0.2389,1.0000,0.6667,1.0000,1.0988,1.1004
201,DEBT GROW,TRUTH ISOLATED BUILD,0,1.2443,1.0000,0.7778,0.0549,0.6667,0.6667,1.0000,0.7126,1.1076
202,TIME GROW,ROOM TIME CHILD SEED,0,1.1901,1.0000,0.5833,0.0757,0.7500,1.0000,0.0000,0.4413,1.1117
203,MARKET,STRANGER WATER FALL ISOLATED ENCRYPTED,0,1.3896,1.0000,1.0000,0.4482,1.0000,1.0000,1.0000,1.3167,1.1256
204,HOME,GENERATE VAST BIRD RUN STRANGER BREAK INSECT CLOCK WEAK WANT CHOICE DOG HEAR FOOD,0,1.3301,1.0000,1.0000,0.1507,1.0000,1.0000,1.0000,1.0056,1.1359
205,DUST,FALL,0,1.2000,1.0000,0.6667,0.0000,1.0000,1.0000,0.0000,0.3036,1.1391
206,TRUSTED GUARD,TRUTH SMALL BURN BROKEN FIRE KNOW DENSE OBEDIENT SHARP BURN GROW SENSOR SLOW LEADER CHANCE,0,1.2910,1.0000,0.9259,0.0663,0.7778,1.0000,1.0000,1.2466,1.1467
207,GUARD BURN,TALK,0,1.2218,1.0000,0.6667,0.1090,1.0000,1.0000,0.0000,0.5212,1.1504
208,INSECT GROW,FOLLOW BREAK SIGNAL HELP MARKET SPREAD SOLDIER FAIL ISOLATED CROWD BREAK,0,1.2832,1.0000,0.9153,0.0431,0.8571,0.8889,1.0000,0.7278,1.1571
209,SOLDIER BUILD WOOD FALL,DULL HAPPY ELDER SENSOR SOLDIER,0,1.2770,1.0000,0.8889,0.0515,0.6667,1.0000,1.0000,1.5881,1.1631
210,SIMPLE SOLDIER WARN WOLF HELP WEAK,SEE SHARP WATER BREAK CORRUPTED CONNECTED PRISON SEE SOLDIER FAMOUS LANGUAGE ROBOT TIME WOMAN,0,1.2447,1.0000,0.7778,0.0568,0.8333,1.0000,0.5000,1.7597,1.1671
211,WOMAN EAT STONE HELP HORSE,WEAK SECRET,0,1.4774,1.0000,1.0000,0.8868,1.0000,1.0000,1.0000,5.6228,1.1826
212,FOREST,GROW SIMPLE SLOW DEAD SAD TOOL SYSTEM,0,1.3262,1.0000,1.0000,0.1308,1.0000,1.0000,1.0000,0.6486,1.1898
213,COMPLEX DRONE,DENSE,0,1.3000,1.0000,0.6667,0.5000,1.0000,0.0000,1.0000,0.8761,1.1953
214,DEBT GROW,DEBT BETRAY SPREAD TALK LEADER,0,1.1651,1.0000,0.5000,0.0755,0.5000,1.0000,0.0000,-0.1369,1.1938
215,CLOCK HEAR SLOW VAST CHOICE HEAR,CHAOTIC ROBOT RIVER CORRUPTED CITY ORDERED FIRE ORDERED STRANGER FALL DIRTY CLOCK FALL IDENTITY IDENTITY,0,1.2307,1.0000,0.7677,0.0018,0.6364,1.0000,0.6667,0.7137,1.1957
216,SAD DOG,SEE MOVE STRONG SAD,0,1.2676,1.0000,0.8333,0.0881,1.0000,1.0000,0.5000,0.5126,1.1993
217,VAST STRANGER,MOVE ANGRY HEAR GROW FAST MAN,0,1.2036,1.0000,0.6667,0.0181,0.0000,1.0000,1.0000,0.0392,1.1995
218,RIVER,WOMAN,0,1.1259,1.0000,0.3333,0.1296,1.0000,0.0000,0.0000,-0.3317,1.1958
219,CAR FAIL,TIME CONNECTED HEAVY BREAK CAMERA,0,1.3009,1.0000,0.9333,0.1044,0.8000,1.0000,1.0000,0.7021,1.2011
220,MAP GROW,HEAR MAP FALL GROW SAD LIE BRIDGE,0,1.2304,1.0000,0.7556,0.0186,0.6667,0.6000,1.0000,0.1646,1.2025
221,DUST,,0,1.1000,1.0000,0.3333,0.0000,1.0000,0.0000,0.0000,-0.4564,1.1974
222,DOG WANT,FIRE OBEDIENT STRONG DULL FREE GUARD FREE ELDER CHILD WEAPON,0,1.2856,1.0000,0.9444,0.0116,0.8333,1.0000,1.0000,0.6056,1.2018
223,HORSE CARRY DULL DEAD LEADER HELP,STRONG AUTOMATED ENCRYPTED HEAR OPTIMAL FAMOUS CAT MEMORY RUN OUTCAST CHAOTIC METAL WOMAN WOLF MOVE,0,1.2047,1.0000,0.6667,0.0237,0.5714,0.7143,0.7143,0.0489,1.2020
224,RULE GROW,LEADER,0,1.2243,1.0000,0.6667,0.1216,1.0000,1.0000,0.0000,0.1170,1.2031
225,BORDER GROW,FALL SPREAD,0,1.1832,1.0000,0.6000,0.0158,1.0000,0.8000,0.0000,-0.1031,1.2021
226,STONE FALL,SPREAD NETWORK MOVE,0,1.2315,1.0000,0.6000,0.2575,1.0000,0.8000,0.0000,0.1576,1.2035
227,PRISON,LIE SPREAD BUILD ASHAMED DEAD SECRET WOMAN,0,1.3185,1.0000,1.0000,0.0926,1.0000,1.0000,1.0000,0.4399,1.2093
228,CLOCK FALL,,1,0.2000,0.0000,0.6667,0.0000,1.0000,1.0000,0.0000,-6.5750,1.1588
229,INSECT HEAR ACTIVE DOG HEAR SECRET,MOVE DEAD,0,1.3654,1.0000,0.8333,0.5771,1.0000,1.0000,0.5000,3.9930,1.1692
230,COMPLEX ELDER FALL,OPTIMAL RUN FORGET,0,1.1569,1.0000,0.5000,0.0344,1.0000,0.5000,0.0000,-0.1228,1.1685
231,LANGUAGE SPREAD,SPREAD GROW GROW ENGINE,0,1.1864,1.0000,0.5000,0.1819,1.0000,0.5000,0.0000,0.1126,1.1694
232,INSECT GROW,UPDATE ACTIVE BIRD KEY RUN FALL FAST FREE,0,1.2338,1.0000,0.7667,0.0191,0.5000,0.8000,1.0000,0.3340,1.1727
233,CHAOTIC SEED,SPREAD DRONE SEE SECRET COMPLEX TRAPPED,0,1.3667,1.0000,0.8889,0.5000,1.0000,1.0000,0.6667,1.7204,1.1824
234,BIRD HELP SMALL HEAVY DOG WANT,WEAPON ELDER FALL CORRUPTED SAD WOLF ASK SEE FIRE OUTCAST GUARD NETWORK STONE GUARD,0,1.2593,1.0000,0.8333,0.0466,0.7500,0.7500,1.0000,1.4204,1.1862
235,CONNECTED METAL GROW,CHAOTIC ROOM THINK SPREAD FORGET FAIL DULL DIRTY FALL AUTOMATED SAD ASHAMED STRANGER FALL EAT,0,1.2764,1.0000,0.9074,0.0207,1.0000,0.8889,0.8333,0.8703,1.1907
236,DENSE PHONE SEE BROKEN ORDERED SOLDIER,,1,0.3000,0.0000,1.0000,0.0000,1.0000,1.0000,1.0000,-17.9800,1.1462
237,PRISON,FALL,0,1.2676,1.0000,0.6667,0.3378,1.0000,1.0000,0.0000,0.4539,1.1522
238,LAW GROW,BURN BREAK ANGRY WANT SIMPLE ELDER AUTOMATED RUN,0,1.3306,1.0000,0.9444,0.2362,1.0000,0.8333,1.0000,0.9625,1.1612
239,CAT BREAK VAST SIMPLE POISON MOVE,OPTIMAL WEAK MOVE ACTIVE,0,1.2571,1.0000,0.6944,0.2437,1.0000,0.3333,0.7500,1.6631,1.1660
240,MAP FALL,DUST CONNECTED OBEDIENT SPREAD MOVE ENGINE SIGNAL,0,1.2747,1.0000,0.8857,0.0449,0.8571,0.8000,1.0000,0.6731,1.1714
241,STRANGER SEE CLOCK RUN,HEAR POWER,0,1.1864,1.0000,0.5000,0.1821,1.0000,0.5000,0.0000,0.2240,1.1721
242,ROBOT FALL,SEE RULE TALK HELP,0,1.2226,1.0000,0.6667,0.1128,1.0000,1.0000,0.0000,0.3530,1.1747
243,INSECT HEAR SLOW SIMPLE ENGINE GROW,NETWORK DORMANT ASHAMED SOLDIER EAT,0,1.2328,1.0000,0.7667,0.0142,0.6667,0.8000,0.8333,0.9956,1.1776
244,METAL FALL,SOLDIER BIG BIRD WOMAN SMALL SLOW CLOCK,0,1.3259,1.0000,1.0000,0.1295,1.0000,1.0000,1.0000,0.7883,1.1850
245,REBELLIOUS GUARD WANT TRUTH FALL,SEE RUN TALK BROKEN RULE CHILD HORSE,0,1.1760,1.0000,0.5794,0.0109,0.5000,0.5714,0.6667,-0.1523,1.1845
246,HORSE ATTACK CITY EAT BIG DUST,FEAR LEADER SEE FEAR MOVE BIG FORGET BUILD POWER,0,1.1847,1.0000,0.5963,0.0291,0.9000,0.8889,0.0000,0.0034,1.1846
247,ACTIVE CAT SEE NETWORK BURN,,1,0.3000,0.0000,1.0000,0.0000,1.0000,1.0000,1.0000,-14.6570,1.1403
248,SIGNAL,ERROR,0,1.0106,1.0000,0.0000,0.0528,0.0000,0.0000,0.0000,-0.6416,1.1338
249,ROAD,BOOK BREAK DULL SEED BUILD ROAD BREAK AUTOMATED FIRE STRONG DENSE BUILD SHARP ROOM,0,1.2838,1.0000,0.8889,0.0856,0.6667,1.0000,1.0000,0.6785,1.1413
250,ELDER KNOW DULL SECRET BIRD SEE,HAPPY BREAK WOOD FAIL ROAD STRONG,0,1.2876,1.0000,0.9333,0.0378,1.0000,1.0000,0.8000,3.2432,1.1486
251,SAD BIRD SEE TRUSTED FREE INSECT,KEY SPREAD WOMAN BURN BURN IMAGINE,0,1.2687,1.0000,0.8857,0.0150,0.8000,0.8571,1.0000,2.2416,1.1546
252,MAP BURN,FALL ATTACK COMPUTER BURN,0,1.1653,1.0000,0.5333,0.0264,1.0000,0.6000,0.0000,0.0642,1.1552
253,PROUD ELDER,SENSOR PATTERN SLOW CAR COMPUTER HEAR HORSE POWER,0,1.3146,1.0000,0.9630,0.1285,0.8889,1.0000,1.0000,0.9119,1.1631
254,DUST,HEAR FOREST FALL CHOOSE ATTACK TRUSTED OUTCAST DOG FOLLOW,0,1.3274,1.0000,1.0000,0.1372,1.0000,1.0000,1.0000,0.7316,1.1714
255,CITY,PHONE,0,1.1049,1.0000,0.3333,0.0244,1.0000,0.0000,0.0000,-0.2878,1.1680
256,VAST RIVER,ROOM PLAN SEE FREE DOG PATTERN SHARP SMALL SPREAD MOVE STRONG DORMANT ENCODE BROKEN BROKEN,0,1.2938,1.0000,0.9153,0.0960,0.8571,1.0000,0.8889,1.0729,1.1743
257,WOMAN FOLLOW POWER EAT DIRTY CLEAN,PATTERN FALL,0,1.3088,1.0000,0.8667,0.2441,0.8000,0.8000,1.0000,2.9321,1.1811
258,PROUD LEADER,BREAK DRONE CHILD,0,1.2786,1.0000,0.8333,0.1432,0.5000,1.0000,1.0000,0.6631,1.1859
259,SAD CAT HEAR BOOK HEAR FAMOUS,,0,1.3000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,2.3712,1.1916
260,WOMAN WARN ELDER TALK,ENCODE MOVE COMPUTER MARKET OPTIMAL TRADE FAIL ANGRY BURN SYSTEM FALL,0,1.3212,1.0000,0.9667,0.1560,1.0000,0.9000,1.0000,1.8674,1.1981
261,KEY FAIL,BURN DULL SEED DOG,0,1.3299,1.0000,0.9333,0.2497,0.8000,1.0000,1.0000,0.8890,1.2047
262,MAP GROW,SENSOR,0,1.2059,1.0000,0.6667,0.0293,1.0000,1.0000,0.0000,0.0061,1.2048
263,CHANCE SPREAD,BRIDGE,0,1.2241,1.0000,0.6667,0.1206,1.0000,1.0000,0.0000,0.1179,1.2057
264,NETWORK HEAR PLAN HEAR OUTCAST DULL,POISON GROW UPDATE FEAR TRUSTED FOOD ELDER BUILD ELDER STRANGER CLEAN LEADER,0,1.2558,1.0000,0.8000,0.0792,0.9000,1.0000,0.5000,1.0211,1.2082
265,POISON GROW,CHILD SECRET BOOK TRUTH BURN,0,1.2594,1.0000,0.8413,0.0352,0.8571,0.6667,1.0000,0.2763,1.2108
266,INSECT GROW,PATTERN KEY WOMAN,0,1.1916,1.0000,0.6190,0.0296,0.8571,1.0000,0.0000,-0.0924,1.2098
267,IDENTITY,FALL FALL GROW CARRY FEAR FALL,0,1.2387,1.0000,0.5556,0.3603,0.6667,1.0000,0.0000,0.1493,1.2113
268,POISON BURN,CAT LAW ROOM,0,1.2263,1.0000,0.6667,0.1316,1.0000,1.0000,0.0000,0.0915,1.2120
269,ANGRY WOLF FORGET DEBT KNOW ELDER,FAIL FOOD,0,1.3230,1.0000,1.0000,0.1150,1.0000,1.0000,1.0000,2.3466,1.2176
270,CLEAN ELDER BREAK SEED FALL,SPREAD DIRTY INSECT DORMANT,0,1.2904,1.0000,0.8667,0.1519,0.8000,1.0000,0.8000,1.1212,1.2212
271,HAPPY CAT HELP DOG HELP PROUD,DULL CLOCK CALM PRISON FALL ELDER SPREAD SIGNAL FALL GROW CORRUPTED AUTOMATED HAPPY ELDER CAMERA,0,1.2691,1.0000,0.8333,0.0954,0.9000,1.0000,0.6000,0.9897,1.2236
272,ENGINE UPDATE KEY SEE METAL UPDATE,STONE CHANCE CAT DOG DENSE OUTCAST SAD BOOK BIRD PHONE FREE SAD SYSTEM SPREAD,0,1.2585,1.0000,0.8424,0.0287,0.7273,0.8000,1.0000,0.6514,1.2254
273,CLEAN INSECT GROW,,1,0.3000,0.0000,1.0000,0.0000,1.0000,1.0000,1.0000,-7.6307,1.1791
274,FOREST,GUARD METAL MOVE WEAK WOMAN CARRY ISOLATED ELDER DIRTY BIG DOG NETWORK FALL FAST SAD,0,1.3165,1.0000,1.0000,0.0826,1.0000,1.0000,1.0000,0.6300,1.1860
275,FOOD FALL,AUTOMATED ANGRY FALL BURN,0,1.2633,1.0000,0.7778,0.1501,1.0000,0.3333,1.0000,0.4111,1.1898
276,FOREST,SPREAD HEAR REBELLIOUS KNOW DRONE,0,1.3227,1.0000,1.0000,0.1137,1.0000,1.0000,1.0000,0.6017,1.1965
277,SHARP GUARD BREAK STONE FALL,,1,0.3000,0.0000,1.0000,0.0000,1.0000,1.0000,1.0000,-15.3322,1.1517
278,SIGNAL GROW,MOVE GUARD DENSE COMPLEX BROKEN HORSE GROW SOLDIER CHAOTIC WOLF PHONE,0,1.2649,1.0000,0.7778,0.1579,1.0000,0.3333,1.0000,0.6741,1.1573
279,MAN THINK DULL CONNECTED SOLDIER FOLLOW,CHILD CARRY THINK FAIL GROW DEBT BREAK ORDERED EAT TRADE KEY CHOOSE ENGINE FALL METAL,0,1.2396,1.0000,0.7786,0.0303,0.7500,0.7857,0.8000,1.9465,1.1614
280,SENSOR HEAR BOOK FALL,SIMPLE SMALL BIRD SPREAD BREAK COMPUTE MOVE CONNECTED LAW CROWD CLOCK WEAK METAL BOOK,0,1.2663,1.0000,0.8721,0.0234,0.7273,0.8889,1.0000,1.5287,1.1667
281,SIGNAL GROW,DEAD,0,1.4287,1.0000,1.0000,0.6436,1.0000,1.0000,1.0000,1.5512,1.1798
282,ELDER BREAK FOOD FORGET INSECT BETRAY,COMPLEX MARKET,0,1.3356,1.0000,1.0000,0.1780,1.0000,1.0000,1.0000,3.1749,1.1876
283,BIRD FALL,DULL BROKEN BOOK,0,1.3503,1.0000,1.0000,0.2513,1.0000,1.0000,1.0000,1.0559,1.1957
284,VAST TOOL FALL,CAR ENCRYPTED,0,1.2991,1.0000,0.8889,0.1620,0.6667,1.0000,1.0000,1.0479,1.2009
285,BIRD FOLLOW DOG HEAR SECRET DORMANT,,0,1.3000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,2.1981,1.2058
286,COMPUTER SEE PRISON BREAK SHARP TRAPPED,BRIDGE SPREAD,0,1.2982,1.0000,0.9333,0.0910,0.8000,1.0000,1.0000,1.8913,1.2104
287,CLOCK FALL,PRISON BURN MOVE BREAK PRISON CAR BOOK FIRE ENCODE,0,1.1750,1.0000,0.5694,0.0210,0.8750,0.8333,0.0000,-0.2326,1.2087
288,PRISON,WOLF GENERATE SOLDIER CALM ELDER PRISON COMPUTER FREE FORGET COMPLEX DULL SLOW BIRD,0,1.2849,1.0000,0.9048,0.0675,0.7143,1.0000,1.0000,0.2852,1.2125
289,ROBOT MOVE ENCRYPTED CAMERA SEE TRUSTED,THINK OBEDIENT BROKEN MAN MOVE ELDER STRANGER SECRET IMAGINE FIRE ORDERED ALGORITHM GUARD SMALL DOG,0,1.2127,1.0000,0.6889,0.0302,1.0000,0.4000,0.6667,0.0050,1.2125
290,DOG FALL,,1,0.2000,0.0000,0.6667,0.0000,1.0000,1.0000,0.0000,-6.6232,1.1619
291,FOOD BURN,CORRUPTED CAMERA,0,1.3086,1.0000,1.0000,0.0432,1.0000,1.0000,1.0000,0.8139,1.1692
292,ELDER BUILD FOREST FORGET LAW SEE,LAW MOVE HOME MAP,0,1.1589,1.0000,0.5000,0.0443,0.6667,0.8333,0.0000,-0.2098,1.1687
293,LANGUAGE GROW,,1,0.2000,0.0000,0.6667,0.0000,1.0000,1.0000,0.0000,-4.7123,1.1203
294,POWER SPREAD,LAW SEED BURN WOOD THINK ELDER,0,1.2104,1.0000,0.6250,0.1147,0.8750,1.0000,0.0000,0.5385,1.1248
295,HEAVY METAL,TRUSTED FREE TRADE GENERATE FALL FALL FREE STRONG CLEAN DOG SEE DIRTY HEAR CLEAN CLOCK,0,1.3380,1.0000,1.0000,0.1902,1.0000,1.0000,1.0000,1.6215,1.1354
296,RIVER,ELDER SIMPLE BIG STRONG SOLDIER REBELLIOUS,0,1.2303,1.0000,0.6667,0.1517,1.0000,0.0000,1.0000,0.4311,1.1402
297,TRUSTED CAT TALK,RUN BRIDGE LEADER CROWD SPREAD STONE CROWD ENGINE STRANGER MOVE PATTERN,0,1.3000,1.0000,0.9697,0.0456,0.9091,1.0000,1.0000,1.7557,1.1482
298,WATER FALL,SLOW HELP GROW UPDATE BIRD,0,1.3251,1.0000,0.9524,0.1968,1.0000,0.8571,1.0000,1.0874,1.1570
299,CHAOTIC POWER,MAP PRISON CONNECTED,0,1.2589,1.0000,0.6667,0.2945,1.0000,0.0000,1.0000,0.8605,1.1621
300,NETWORK GROW,,1,0.2000,0.0000,0.6667,0.0000,1.0000,1.0000,0.0000,-5.3399,1.1140
301,WOLF ATTACK KEY FORGET CHANCE FORGET,BIRD WANT MARKET ENGINE BETRAY BIG SAD PHONE SPREAD UPDATE FALL ISOLATED EAT,0,1.2441,1.0000,0.8091,0.0070,0.7000,0.7273,1.0000,2.9622,1.1205
302,SECRET WEAPON,SPREAD HEAR ISOLATED SEED BUILD LAW HEAR TRUSTED MAN HEAR CROWD WOOD FIRE,0,1.2597,1.0000,0.7407,0.1876,0.8889,1.0000,0.3333,1.3066,1.1275
303,ROOM,GROW RUN ENCODE RUN LIE ASK CHILD UPDATE STRONG,0,1.3312,1.0000,1.0000,0.1560,1.0000,1.0000,1.0000,1.2199,1.1377
304,MEMORY GROW,WARN,0,1.2395,1.0000,0.6667,0.1973,1.0000,1.0000,0.0000,0.6264,1.1427
305,WOLF,WOLF DIRTY METAL SPREAD DIRTY METAL WOMAN CAMERA,0,1.2762,1.0000,0.9048,0.0241,0.7143,1.0000,1.0000,0.5891,1.1494
306,OPTIMAL ROBOT,CARRY SOLDIER CLEAN FALL ELDER MAN BUILD ACTIVE BUILD HOME MOVE SLOW BROKEN WOLF HEAVY,0,1.3202,1.0000,0.9583,0.1635,1.0000,1.0000,0.8750,1.5371,1.1580
307,ISOLATED RIVER,FALL BREAK HEAR DULL KNOW SIMPLE CAR GUARD BORDER ATTACK WEAPON,0,1.3196,1.0000,0.8750,0.2853,0.8750,1.0000,0.7500,1.3511,1.1660
308,DUST,BURN ROBOT CHOOSE ASHAMED WEAK POWER,0,1.3510,1.0000,1.0000,0.2550,1.0000,1.0000,1.0000,0.8206,1.1753
309,WOOD FALL,FREE MOVE KEY FAST SEED MEMORY GENERATE INSECT SPREAD,0,1.3187,1.0000,0.9028,0.2394,0.8750,0.8333,1.0000,0.7001,1.1825
310,WOLF KNOW IDENTITY BETRAY BIRD FOLLOW,BOOK ELDER DENSE RUN WOOD BUILD TRUSTED ROAD SEE HEAVY ACTIVE LEADER FALL TOOL,0,1.2925,1.0000,0.9327,0.0636,0.9091,0.8889,1.0000,2.4214,1.1880
311,VAST STONE,GUARD FAST SIMPLE CHOOSE CHOOSE CONNECTED SAD HAPPY BORDER DULL FREE MARKET CLEAN CAT SPREAD,0,1.3574,1.0000,1.0000,0.2868,1.0000,1.0000,1.0000,1.4753,1.1964
312,PRISON,SEE DOG,0,1.2449,1.0000,0.6667,0.2246,1.0000,1.0000,0.0000,0.1764,1.1989
313,WOMAN SEE HEAVY DRONE WANT FAST,MAN,1,0.2596,0.0000,0.8333,0.0479,0.5000,1.0000,1.0000,-23.1760,1.1519
314,POISON GROW,COMPUTER CLOCK TRUST,0,1.2186,1.0000,0.6667,0.0931,1.0000,1.0000,0.0000,0.3560,1.1552
315,ROBOT UPDATE DORMANT WEAK ROBOT SEE,CAMERA AUTOMATED STRONG WOMAN LAW ENCODE SPREAD WATER HAPPY SIMPLE SMALL BREAK WOLF,0,1.2677,1.0000,0.8509,0.0622,0.9000,0.8750,0.7778,1.7711,1.1609
316,WOOD BURN,DORMANT DORMANT CAT ORDERED STONE SEE SAD CLEAN TRAPPED FREE CAMERA AUTOMATED ENCRYPTED UPDATE,0,1.2873,1.0000,0.8889,0.1029,0.6667,1.0000,1.0000,0.6634,1.1672
317,TRUSTED ELDER,DULL CAMERA,0,1.2183,1.0000,0.6667,0.0915,1.0000,0.0000,1.0000,0.3717,1.1697
